timestamp,license_plate,confidence,vehicle_type,speed,violations
2025-03-30 00:56:33.240,GXISDG,0.23,Car,4.3,Lane Crossing
2025-03-30 00:56:33.240,CIIVSU,0.40,Car,5.2,Lane Crossing
2025-03-30 00:56:33.653,GXIS0C,0.31,Car,4.7,Lane Crossing
2025-03-30 00:56:33.653,MISIVSU,0.89,Car,5.0,Lane Crossing
2025-03-30 00:56:34.075,GXIS0G,0.66,Car,4.7,Lane Crossing
2025-03-30 00:56:34.075,MISLVSU,0.21,Car,4.3,Lane Crossing
2025-03-30 00:56:34.476,GXIS0GJ,0.87,Car,5.3,Lane Crossing
2025-03-30 00:56:34.476,TTSU,0.22,Car,4.1,Lane Crossing
2025-03-30 00:56:34.894,JIXI5OG24,0.28,Car,5.2,Lane Crossing
2025-03-30 00:56:34.894,NMSIVS,0.13,Car,4.4,Lane Crossing
2025-03-30 00:56:35.296,[GXIEOCJI,0.08,Car,5.1,Lane Crossing
2025-03-30 00:56:35.296,CHNSU,0.11,Car,4.3,Lane Crossing
2025-03-30 00:56:35.699,HUSIVSU,0.09,Car,3.8,Lane Crossing
2025-03-30 00:56:36.102,NSIVSU,0.12,Car,3.7,Lane Crossing
2025-03-30 00:56:36.414,0GXISOCJY,0.18,Car,4.4,Lane Crossing
2025-03-30 00:56:36.414,MSIVSU,0.43,Car,3.8,Lane Crossing
2025-03-30 00:56:36.900,(TEDSW,0.15,Car,3.9,Lane Crossing
2025-03-30 00:56:37.202,GXISOGJ,0.57,Car,5.3,Lane Crossing
2025-03-30 00:56:37.202,MIIVSU,0.53,Car,4.7,Lane Crossing
2025-03-30 00:56:37.622,EI%6@GW,0.02,Car,5.6,Lane Crossing
2025-03-30 00:56:37.622,MISIVSU,0.45,Car,4.6,Lane Crossing
2025-03-30 00:56:38.020,0GXISOC@,0.16,Car,5.5,Lane Crossing
2025-03-30 00:56:38.020,IMVVSU,0.04,Car,4.9,Lane Crossing
2025-03-30 00:56:38.439,3LGX1S0GV4,0.01,Car,5.4,Lane Crossing
2025-03-30 00:56:38.439,JMEWSW,0.02,Car,4.7,Lane Crossing
2025-03-30 00:56:38.911,LGX1S@CJ,0.09,Car,5.0,Lane Crossing
2025-03-30 00:56:38.911,QISIVSU,0.23,Car,4.3,Lane Crossing
2025-03-30 00:56:39.395,GXISOGJ,0.66,Car,5.0,Lane Crossing
2025-03-30 00:56:39.395,NUSISM,0.06,Car,5.1,Lane Crossing
2025-03-30 00:56:39.867,"4IG766,OG4",0.08,Car,4.7,Lane Crossing
2025-03-30 00:56:40.548,WGXISOGM,0.04,Car,4.1,Lane Crossing
2025-03-30 00:56:40.924,GXISOC],0.19,Car,4.3,Lane Crossing
2025-03-30 00:56:41.222,ARPS,0.09,Car,7.6,Lane Crossing
2025-03-30 00:56:41.222,"EICXIF0C""",0.03,Car,5.3,Lane Crossing
2025-03-30 00:56:41.222,ARPS,0.09,Car,3.4,Lane Crossing
2025-03-30 00:56:41.679,GXISOGJ,0.35,Car,5.0,Lane Crossing
2025-03-30 00:56:42.043,HCYISOGU,0.05,Car,5.4,Lane Crossing
2025-03-30 00:56:42.358,EICYSOGII,0.03,Car,6.1,Lane Crossing
2025-03-30 00:56:42.358,GXIS0G,0.43,Car,6.1,Lane Crossing
2025-03-30 00:56:42.766,NGXISOGU,0.20,Car,6.1,Lane Crossing
2025-03-30 00:56:43.090,KGXEEOGI,0.06,Car,7.0,Lane Crossing
2025-03-30 00:56:43.435,GXIS0GJ,0.40,Car,7.7,Lane Crossing
2025-03-30 00:56:43.726,GXIOG,0.19,Car,7.9,Lane Crossing
2025-03-30 00:56:44.010,4OXS0G],0.05,Car,7.4,Lane Crossing
2025-03-30 00:56:44.363,GXISOGJ,0.31,Car,7.0,Lane Crossing
2025-03-30 00:56:44.671,[GXESOG:,0.03,Car,6.2,Lane Crossing
2025-03-30 00:56:45.009,EGXISOC@,0.13,Car,6.2,Lane Crossing
2025-03-30 00:56:45.307,@CXISOGJ,0.31,Car,7.1,Lane Crossing
2025-03-30 00:56:45.629,GXIS0GJ,0.38,Car,7.0,Lane Crossing
2025-03-30 00:56:45.919,[GXISOG;,0.44,Car,7.8,Lane Crossing
2025-03-30 00:56:46.242,NIGXISOGJ,0.09,Car,7.7,Lane Crossing
2025-03-30 00:56:46.609,GXISOGJ,0.36,Car,6.6,Lane Crossing
2025-03-30 00:56:47.012,DGXISOGJ,0.12,Car,6.7,Lane Crossing
2025-03-30 00:56:47.503,AIGXISOGUI,0.07,Car,6.7,Lane Crossing
2025-03-30 00:56:47.895,IGXISOGJI,0.13,Car,6.6,Lane Crossing
2025-03-30 00:56:48.191,GXIISOGJ,0.34,Car,7.4,Lane Crossing
2025-03-30 00:56:48.494,GXISOC,0.44,Car,8.2,Lane Crossing
2025-03-30 00:56:48.494,BIGXIZOG,0.44,Car,8.2,Lane Crossing
2025-03-30 00:56:48.871,GXISOCJ,0.49,Car,7.9,Lane Crossing
2025-03-30 00:56:49.234,GXIS0GJ,0.30,Car,7.8,Lane Crossing
2025-03-30 00:56:49.542,GXSOCW,0.08,Car,8.0,Lane Crossing
2025-03-30 00:56:49.847,GXIS0,0.26,Car,8.2,Lane Crossing
2025-03-30 00:56:49.847,IGXISD,0.65,Car,8.2,Lane Crossing
2025-03-30 00:56:50.247,APOSEQ,0.16,Car,6.7,Lane Crossing
2025-03-30 00:56:50.247,@GRISOG),0.10,Car,7.9,Lane Crossing
2025-03-30 00:56:50.247,APOSEQ,0.16,Car,4.5,Lane Crossing
2025-03-30 00:56:50.656,GXISOG),0.10,Car,7.6,Lane Crossing
2025-03-30 00:56:51.083,GXISOGJ,0.22,Car,7.0,Lane Crossing
2025-03-30 00:56:51.541,GXISOCJ,0.42,Car,7.0,Lane Crossing
2025-03-30 00:56:52.060,1GXI50Q4,0.13,Car,7.2,Lane Crossing
2025-03-30 00:56:52.523,[OXISOG@,0.19,Car,6.8,Lane Crossing
2025-03-30 00:56:53.050,GXISOC,0.62,Car,6.5,Lane Crossing
2025-03-30 00:56:53.050,AP0SE0,0.19,Car,3.1,Lane Crossing
2025-03-30 00:56:53.679,GXISOGJ,0.62,Car,6.3,Lane Crossing
2025-03-30 00:56:53.679,ARDS,0.50,Car,2.9,Lane Crossing
2025-03-30 00:56:54.458,HIGYBIOCJI;,0.10,Car,5.6,Lane Crossing
2025-03-30 00:56:54.913,DOXISOGT,0.23,Car,6.1,Lane Crossing
2025-03-30 00:56:55.355,OOXSOGW,0.02,Car,6.5,Lane Crossing
2025-03-30 00:56:55.854,GXISOCJ,0.28,Car,6.2,Lane Crossing
2025-03-30 00:56:55.854,AP05JEO,0.12,Car,2.7,Lane Crossing
2025-03-30 00:56:56.448,GXISOGJ,0.62,Car,6.0,Lane Crossing
2025-03-30 00:56:56.448,4PO5JEO,0.13,Car,2.7,Lane Crossing
2025-03-30 00:56:57.256,GXISITI,0.08,Car,5.5,Lane Crossing
2025-03-30 00:56:57.745,HN5274],0.07,Car,2.0,Lane Crossing
2025-03-30 00:56:57.745,HN5274],0.07,Car,2.2,Lane Crossing
2025-03-30 00:56:57.745,"GXIS0G,",0.48,Car,5.1,Lane Crossing
2025-03-30 00:56:58.553,GXISOGJ,0.36,Car,4.6,Lane Crossing
2025-03-30 00:56:59.096,WCXISGWE,0.27,Car,4.9,Lane Crossing
2025-03-30 00:56:59.096,AOSJEQ,0.17,Car,3.1,Lane Crossing
2025-03-30 00:56:59.759,IORISOG_,0.12,Car,4.6,Lane Crossing
2025-03-30 00:56:59.759,APOSEQ,0.67,Car,2.9,Lane Crossing
2025-03-30 00:56:59.759,TEAED],0.03,Car,2.9,Lane Crossing
2025-03-30 00:57:00.451,GXISOD,0.21,Car,4.7,Lane Crossing
2025-03-30 00:57:00.451,AP05EQ,0.49,Car,2.8,Lane Crossing
2025-03-30 00:57:00.451,APD5,0.18,Car,2.8,Lane Crossing
2025-03-30 00:57:01.134,KSZA,0.09,Car,1.4,Lane Crossing
2025-03-30 00:57:01.134,KSZA,0.09,Car,2.1,Lane Crossing
2025-03-30 00:57:01.134,GXISOGJ,0.56,Car,4.6,Lane Crossing
2025-03-30 00:57:01.134,AP0SJEQ,0.35,Car,2.9,Lane Crossing
2025-03-30 00:57:01.859,IM5ZZJ,0.11,Car,1.3,Lane Crossing
2025-03-30 00:57:01.859,IM5ZZJ,0.11,Car,2.0,Lane Crossing
2025-03-30 00:57:01.859,@GXISOG],0.04,Car,4.2,Lane Crossing
2025-03-30 00:57:01.859,APOSJEQ,0.36,Car,2.7,Lane Crossing
2025-03-30 00:57:02.550,IGIZISCJ),0.05,Car,3.8,Lane Crossing
2025-03-30 00:57:03.064,HICXISIOGJ,0.35,Car,4.1,Lane Crossing
2025-03-30 00:57:03.064,APO5JEQ,0.30,Car,3.1,Lane Crossing
2025-03-30 00:57:03.539,GXISOGJ,0.44,Car,4.2,Lane Crossing
2025-03-30 00:57:03.539,AP05JEQ,0.29,Car,2.9,Lane Crossing
2025-03-30 00:57:04.017,MO5ZZA,0.25,Car,2.0,Lane Crossing
2025-03-30 00:57:04.017,MO5ZZA,0.25,Car,2.1,Lane Crossing
2025-03-30 00:57:04.017,DIGXISOCJ,0.10,Car,4.1,Lane Crossing
2025-03-30 00:57:04.548,4CXISOGJ,0.09,Car,3.9,Lane Crossing
2025-03-30 00:57:05.114,DEM2C,0.47,Car,3.4,Lane Crossing
2025-03-30 00:57:05.114,GXSOGU,0.28,Car,3.8,Lane Crossing
2025-03-30 00:57:05.604,LWIJVCV,0.26,Car,3.4,Lane Crossing
2025-03-30 00:57:05.604,GXISOGJ,0.23,Car,3.8,Lane Crossing
2025-03-30 00:57:06.144,LHJVCV,0.34,Car,3.3,Lane Crossing
2025-03-30 00:57:06.144,@ICXISOGU,0.03,Car,3.8,Lane Crossing
2025-03-30 00:57:06.144,APOSJEO,0.22,Car,3.2,Lane Crossing
2025-03-30 00:57:06.949,LHIJVCV,0.53,Car,3.0,Lane Crossing
2025-03-30 00:57:06.949,GXIS0GJ,0.25,Car,3.3,Lane Crossing
2025-03-30 00:57:06.949,@4E05E08,0.20,Car,2.8,Lane Crossing
2025-03-30 00:57:06.949,PO5JEO,0.23,Car,2.8,Lane Crossing
2025-03-30 00:57:07.625,LICV,0.17,Car,2.9,Lane Crossing
2025-03-30 00:57:07.625,GXISOGJ,0.46,Car,3.5,Lane Crossing
2025-03-30 00:57:08.284,[DULV,0.03,Car,2.9,Lane Crossing
2025-03-30 00:57:08.284,GXIS0CJ,0.38,Car,3.9,Lane Crossing
2025-03-30 00:57:08.284,APOSJEO,0.13,Car,2.5,Lane Crossing
2025-03-30 00:57:09.066,LJCV,0.32,Car,2.9,Lane Crossing
2025-03-30 00:57:09.066,KHSZZK,0.06,Car,2.4,Lane Crossing
2025-03-30 00:57:09.066,KHSZZK,0.06,Car,2.5,Lane Crossing
2025-03-30 00:57:09.066,WICRIS0L,0.13,Car,3.5,Lane Crossing
2025-03-30 00:57:09.066,[JOT,0.23,Car,2.4,Lane Crossing
2025-03-30 00:57:09.730,LICV,0.18,Car,2.9,Lane Crossing
2025-03-30 00:57:09.730,FH052X,0.11,Car,2.3,Lane Crossing
2025-03-30 00:57:09.730,FH052X,0.11,Car,2.3,Lane Crossing
2025-03-30 00:57:09.730,GXIS0GJ,0.58,Car,3.5,Lane Crossing
2025-03-30 00:57:09.730,@AZDSJEOI,0.17,Car,2.4,Lane Crossing
2025-03-30 00:57:10.612,LHICY,0.22,Car,2.6,Lane Crossing
2025-03-30 00:57:10.612,CYIS,0.31,Car,3.4,Lane Crossing
2025-03-30 00:57:10.612,@AFOSJZ7,0.18,Car,2.4,Lane Crossing
2025-03-30 00:57:11.322,LHIJVCV,0.13,Car,2.7,Lane Crossing
2025-03-30 00:57:11.322,APOSJE0,0.12,Car,2.4,Lane Crossing
2025-03-30 00:57:12.211,KHOSZII,0.12,Car,2.5,Lane Crossing
2025-03-30 00:57:12.211,KHOSZII,0.12,Car,2.0,Lane Crossing
2025-03-30 00:57:12.211,APOSJEO,0.46,Car,2.3,Lane Crossing
2025-03-30 00:57:12.722,CVINVCV,0.01,Car,2.8,Lane Crossing
2025-03-30 00:57:12.722,KOSZZN,0.42,Car,3.0,Lane Crossing
2025-03-30 00:57:12.722,KOSZZN,0.42,Car,2.5,Lane Crossing
2025-03-30 00:57:12.722,EAPDSEOW,0.08,Car,2.9,Lane Crossing
2025-03-30 00:57:13.432,KHOSZZK,0.17,Car,2.9,Lane Crossing
2025-03-30 00:57:13.432,KHOSZZK,0.17,Car,2.5,Lane Crossing
2025-03-30 00:57:13.432,@PO;JO@,0.04,Car,2.7,Lane Crossing
2025-03-30 00:57:13.971,CSAD,0.14,Car,3.1,Lane Crossing
2025-03-30 00:57:13.971,CSAD,0.14,Car,2.6,Lane Crossing
2025-03-30 00:57:13.971,@APO5AZOV,0.03,Car,2.9,Lane Crossing
2025-03-30 00:57:14.549,(EZZ,0.12,Car,3.0,Lane Crossing
2025-03-30 00:57:14.549,(EZZ,0.12,Car,2.7,Lane Crossing
2025-03-30 00:57:14.549,APOSJEO,0.51,Car,3.2,Lane Crossing
2025-03-30 00:57:15.236,KUSEZK],0.09,Car,2.9,Lane Crossing
2025-03-30 00:57:15.236,KUSEZK],0.09,Car,2.5,Lane Crossing
2025-03-30 00:57:15.236,(PU5AZUX,0.05,Car,3.2,Lane Crossing
2025-03-30 00:57:15.724,KK52Z,0.52,Car,3.1,Lane Crossing
2025-03-30 00:57:15.724,KK52Z,0.52,Car,2.8,Lane Crossing
2025-03-30 00:57:15.724,AAPI5AZO,0.24,Car,3.5,Lane Crossing
2025-03-30 00:57:16.259,CS2K,0.17,Car,3.0,Lane Crossing
2025-03-30 00:57:16.259,CS2K,0.17,Car,3.0,Lane Crossing
2025-03-30 00:57:16.259,JARW,0.12,Car,3.5,Lane Crossing
2025-03-30 00:57:16.841,KOSZZX,0.40,Car,2.9,Lane Crossing
2025-03-30 00:57:16.841,KOSZZX,0.40,Car,3.1,Lane Crossing
2025-03-30 00:57:16.841,APOSJEO,0.25,Car,3.3,Lane Crossing
2025-03-30 00:57:17.448,KI0SZX,0.10,Car,2.7,Lane Crossing
2025-03-30 00:57:17.448,KI0SZX,0.10,Car,2.9,Lane Crossing
2025-03-30 00:57:17.448,APOSJEC,0.35,Car,3.5,Lane Crossing
2025-03-30 00:57:17.910,KUSZZX,0.32,Car,2.5,Lane Crossing
2025-03-30 00:57:17.910,KUSZZX,0.32,Car,3.2,Lane Crossing
2025-03-30 00:57:17.910,WOSUBO,0.26,Car,4.2,Lane Crossing
2025-03-30 00:57:17.910,AP05,0.27,Car,4.2,Lane Crossing
2025-03-30 00:57:18.470,KUSZZ,0.35,Car,2.6,Lane Crossing
2025-03-30 00:57:18.470,KUSZZ,0.35,Car,3.2,Lane Crossing
2025-03-30 00:57:18.470,WOSUEO,0.21,Car,4.1,Lane Crossing
2025-03-30 00:57:19.167,KMIZZK,0.19,Car,2.3,Lane Crossing
2025-03-30 00:57:19.167,KMIZZK,0.19,Car,2.8,Lane Crossing
2025-03-30 00:57:19.167,APOSJE0,0.16,Car,3.8,Lane Crossing
2025-03-30 00:57:19.640,KEEEK,0.10,Car,2.8,Lane Crossing
2025-03-30 00:57:19.640,KEEEK,0.10,Car,3.0,Lane Crossing
2025-03-30 00:57:19.640,{TPOSJ0T,0.03,Car,3.9,Lane Crossing
2025-03-30 00:57:20.217,QEEK,0.18,Car,2.7,Lane Crossing
2025-03-30 00:57:20.217,QEEK,0.18,Car,2.7,Lane Crossing
2025-03-30 00:57:20.217,APOSJEQ,0.42,Car,3.4,Lane Crossing
2025-03-30 00:57:20.856,KZZK,0.17,Car,2.5,Lane Crossing
2025-03-30 00:57:20.856,KZZK,0.17,Car,2.7,Lane Crossing
2025-03-30 00:57:20.856,APOSJEO,0.60,Car,3.6,Lane Crossing
2025-03-30 00:57:21.398,KHESZZK,0.28,Car,2.8,Lane Crossing
2025-03-30 00:57:21.398,AROSEO,0.30,Car,4.1,Lane Crossing
2025-03-30 00:57:21.910,KZIK,0.50,Car,2.7,Lane Crossing
2025-03-30 00:57:21.910,[OSJ!,0.26,Car,4.4,Lane Crossing
2025-03-30 00:57:22.536,KOEZZK,0.27,Car,2.8,Lane Crossing
2025-03-30 00:57:22.536,MS.L,0.02,Car,4.1,Lane Crossing
2025-03-30 00:57:23.167,KOIZZK,0.23,Car,2.9,Lane Crossing
2025-03-30 00:57:23.167,APDSJEO,0.19,Car,4.0,Lane Crossing
2025-03-30 00:57:23.167,D5A0},0.28,Car,4.0,Lane Crossing
2025-03-30 00:57:23.743,KHOSZZK,0.10,Car,2.8,Lane Crossing
2025-03-30 00:57:23.743,POSJEO,0.34,Car,4.2,Lane Crossing
2025-03-30 00:57:24.367,KUZZK,0.21,Car,3.0,Lane Crossing
2025-03-30 00:57:24.367,EAEDJE,0.40,Car,4.1,Lane Crossing
2025-03-30 00:57:24.367,APD:,0.39,Car,4.1,Lane Crossing
2025-03-30 00:57:24.367,EEDIJED,0.08,Car,4.1,Lane Crossing
2025-03-30 00:57:25.148,KUSZZK,0.28,Car,2.5,Lane Crossing
2025-03-30 00:57:25.148,APO5JEO,0.29,Car,3.9,Lane Crossing
2025-03-30 00:57:25.593,KLUSZZK,0.19,Car,3.1,Lane Crossing
2025-03-30 00:57:25.593,ALDBA4,0.15,Car,4.1,Lane Crossing
2025-03-30 00:57:25.593,AP05,0.24,Car,4.1,Lane Crossing
2025-03-30 00:57:26.319,TESZZE,0.28,Car,2.9,Lane Crossing
2025-03-30 00:57:26.319,APDSJE0,0.30,Car,4.0,Lane Crossing
2025-03-30 00:57:26.850,EHEZZ,0.29,Car,3.6,Lane Crossing
2025-03-30 00:57:26.850,AP05JE0,0.34,Car,4.4,Lane Crossing
2025-03-30 00:57:27.309,CUSZK,0.27,Car,3.4,Lane Crossing
2025-03-30 00:57:27.309,@APLEJGO,0.03,Car,4.5,Lane Crossing
2025-03-30 00:57:27.309,POSJED,0.19,Car,4.5,Lane Crossing
2025-03-30 00:57:28.221,HBZK,0.20,Car,3.1,Lane Crossing
2025-03-30 00:57:28.221,APDSJEC,0.22,Car,4.2,Lane Crossing
2025-03-30 00:57:28.221,TPOSALT),0.07,Car,4.2,Lane Crossing
2025-03-30 00:57:28.847,4405Z7,0.04,Car,3.0,Lane Crossing
2025-03-30 00:57:28.847,MFJSND1,0.01,Car,4.1,Lane Crossing
2025-03-30 00:57:29.375,DSLK,0.27,Car,3.3,Lane Crossing
2025-03-30 00:57:29.375,ABDS,0.04,Car,4.1,Lane Crossing
2025-03-30 00:57:29.955,0I7K,0.23,Car,3.5,Lane Crossing
2025-03-30 00:57:29.955,APOSJEO,0.28,Car,4.0,Lane Crossing
2025-03-30 00:57:30.687,IGZZR,0.21,Car,3.2,Lane Crossing
2025-03-30 00:57:30.687,APO5UED,0.06,Car,3.9,Lane Crossing
2025-03-30 00:57:31.298,[OEZZR,0.09,Car,3.1,Lane Crossing
2025-03-30 00:57:31.298,APO5UEQ,0.11,Car,4.2,Lane Crossing
2025-03-30 00:57:31.838,0OIZZK,0.13,Car,3.0,Lane Crossing
2025-03-30 00:57:31.838,WPOSBO,0.38,Car,4.5,Lane Crossing
2025-03-30 00:57:32.436,'47E6Z,0.02,Car,3.2,Lane Crossing
2025-03-30 00:57:32.436,APOSJEC,0.29,Car,4.7,Lane Crossing
2025-03-30 00:57:32.436,APDSJEY,0.14,Car,4.7,Lane Crossing
2025-03-30 00:57:33.114,KHOSZZR,0.05,Car,3.2,Lane Crossing
2025-03-30 00:57:33.114,APDS,0.27,Car,4.4,Lane Crossing
2025-03-30 00:57:33.114,@POSJE,0.02,Car,4.4,Lane Crossing
2025-03-30 00:57:33.797,07N5273,0.03,Car,3.1,Lane Crossing
2025-03-30 00:57:33.797,APO5JEO,0.21,Car,4.4,Lane Crossing
2025-03-30 00:57:34.398,KPI2Z,0.14,Car,3.0,Lane Crossing
2025-03-30 00:57:34.398,APD5JEO,0.28,Car,4.7,Lane Crossing
2025-03-30 00:57:34.996,070527,0.13,Car,2.8,Lane Crossing
2025-03-30 00:57:34.996,MPN52,0.05,Car,4.6,Lane Crossing
2025-03-30 00:57:34.996,{APD5A,0.12,Car,4.6,Lane Crossing
2025-03-30 00:57:35.575,52Z:,0.62,Car,2.8,Lane Crossing
2025-03-30 00:57:35.575,APOSJE0,0.16,Car,4.7,Lane Crossing
2025-03-30 00:57:35.575,APOSJG0,0.17,Car,4.7,Lane Crossing
2025-03-30 00:57:36.271,RNOSZZK,0.20,Car,3.0,Lane Crossing
2025-03-30 00:57:36.271,ZPOS,0.20,Car,4.5,Lane Crossing
2025-03-30 00:57:36.271,(443053,0.11,Car,4.5,Lane Crossing
2025-03-30 00:57:36.913,KHOSZZK,0.29,Car,3.1,Lane Crossing
2025-03-30 00:57:36.913,0A7Q5A,0.21,Car,4.5,Lane Crossing
2025-03-30 00:57:37.381,RHOSZZK,0.26,Car,3.7,Lane Crossing
2025-03-30 00:57:37.381,APOSAQO,0.19,Car,4.5,Lane Crossing
2025-03-30 00:57:37.381,APOS,0.63,Car,4.5,Lane Crossing
2025-03-30 00:57:37.381,APOSLUEO,0.16,Car,4.5,Lane Crossing
2025-03-30 00:57:38.054,MOSZ,0.08,Car,3.7,Lane Crossing
2025-03-30 00:57:38.054,APOSJEO,0.44,Car,4.2,Lane Crossing
2025-03-30 00:57:38.054,ZPDS,0.22,Car,4.2,Lane Crossing
2025-03-30 00:57:38.729,KHOSZK,0.21,Car,3.6,Lane Crossing
2025-03-30 00:57:38.729,APOSEO,0.28,Car,3.9,Lane Crossing
2025-03-30 00:57:38.729,[TAPOSA,0.10,Car,3.9,Lane Crossing
2025-03-30 00:57:39.421,HHOSK,0.13,Car,3.4,Lane Crossing
2025-03-30 00:57:39.421,JGAROSAE,0.14,Car,4.0,Lane Crossing
2025-03-30 00:57:39.979,KROSZZK,0.14,Car,3.6,Lane Crossing
2025-03-30 00:57:39.979,ARDSAEOA,0.16,Car,4.5,Lane Crossing
2025-03-30 00:57:40.616,KHOSZZK,0.28,Car,3.6,Lane Crossing
2025-03-30 00:57:40.616,POSJEO,0.74,Car,4.3,Lane Crossing
2025-03-30 00:57:41.224,HNU5ZZKI,0.07,Car,3.7,Lane Crossing
2025-03-30 00:57:41.224,APOS,0.52,Car,4.7,Lane Crossing
2025-03-30 00:57:41.649,AXT06ZZ,0.05,Car,4.1,Lane Crossing
2025-03-30 00:57:41.649,APOSJEO,0.34,Car,5.2,Lane Crossing
2025-03-30 00:57:42.212,KKOSZZK,0.22,Car,4.2,Lane Crossing
2025-03-30 00:57:42.212,IPDSA,0.29,Car,4.8,Lane Crossing
2025-03-30 00:57:42.212,MAEDSA,0.18,Car,4.8,Lane Crossing
2025-03-30 00:57:42.912,KHOSZK,0.15,Car,4.1,Lane Crossing
2025-03-30 00:57:42.912,WAZSAE0,0.23,Car,4.9,Lane Crossing
2025-03-30 00:57:43.394,KHO5ZZK,0.32,Car,4.3,Lane Crossing
2025-03-30 00:57:43.394,APOSJEQ,0.75,Car,5.6,Lane Crossing
2025-03-30 00:57:43.845,[ENO5ZZ,0.07,Car,4.1,Lane Crossing
2025-03-30 00:57:43.845,APOSJEO,0.46,Car,5.5,Lane Crossing
2025-03-30 00:57:44.419,KHISZK,0.26,Car,4.0,Lane Crossing
2025-03-30 00:57:44.419,APD5JEQ,0.41,Car,5.2,Lane Crossing
2025-03-30 00:57:44.963,KKOSZZK,0.10,Car,4.0,Lane Crossing
2025-03-30 00:57:44.963,APQSJEO,0.18,Car,5.0,Lane Crossing
2025-03-30 00:57:45.419,KHOSZIK,0.17,Car,4.1,Lane Crossing
2025-03-30 00:57:45.419,FAOSJEOX,0.06,Car,4.9,Lane Crossing
2025-03-30 00:57:45.953,RHOEZZK,0.67,Car,4.4,Lane Crossing
2025-03-30 00:57:45.953,APPSJEO,0.28,Car,4.9,Lane Crossing
2025-03-30 00:57:46.584,QIEZ,0.23,Car,4.2,Lane Crossing
2025-03-30 00:57:46.584,APOSJEQ,0.41,Car,4.8,Lane Crossing
2025-03-30 00:57:46.584,APOSJEL,0.24,Car,4.8,Lane Crossing
2025-03-30 00:57:47.348,K4P5ZZK,0.21,Car,3.7,Lane Crossing
2025-03-30 00:57:47.348,[TU5JBO,0.04,Car,4.5,Lane Crossing
2025-03-30 00:57:47.900,'RRO5Z,0.15,Car,4.0,Lane Crossing
2025-03-30 00:57:47.900,APOSJEO,0.15,Car,4.6,Lane Crossing
2025-03-30 00:57:48.480,KXOSZZK,0.14,Car,4.5,Lane Crossing
2025-03-30 00:57:48.480,APOSJE@,0.26,Car,4.6,Lane Crossing
2025-03-30 00:57:49.032,KNOSZZK,0.21,Car,4.5,Lane Crossing
2025-03-30 00:57:49.032,APO5JEO,0.16,Car,4.9,Lane Crossing
2025-03-30 00:57:49.032,2421522D,0.02,Car,4.9,Lane Crossing
2025-03-30 00:57:49.624,KHOSZZK,0.40,Car,4.4,Lane Crossing
2025-03-30 00:57:49.624,APO5JED,0.13,Car,5.0,Lane Crossing
2025-03-30 00:57:50.260,KHOSZZX,0.51,Car,4.4,Lane Crossing
2025-03-30 00:57:50.260,JPOSJEO,0.20,Car,4.5,Lane Crossing
2025-03-30 00:57:50.882,KHDSZZRI,0.39,Car,4.2,Lane Crossing
2025-03-30 00:57:50.882,APOSJEO,0.28,Car,4.3,Lane Crossing
2025-03-30 00:57:51.367,KSZK,0.24,Car,4.9,Lane Crossing
2025-03-30 00:57:51.367,A2O5JEO,0.16,Car,4.3,Lane Crossing
2025-03-30 00:57:51.367,EAOSJED,0.09,Car,4.3,Lane Crossing
2025-03-30 00:57:52.152,MHSZ,0.06,Car,4.6,Lane Crossing
2025-03-30 00:57:52.152,APO5JEO,0.13,Car,3.9,Lane Crossing
2025-03-30 00:57:52.792,KLTEZZK,0.01,Car,4.4,Lane Crossing
2025-03-30 00:57:52.792,HZAPOEWM,0.01,Car,3.5,Lane Crossing
2025-03-30 00:57:52.792,APNEWEM,0.09,Car,3.5,Lane Crossing
2025-03-30 00:57:53.682,KSEZK,0.13,Car,4.1,Lane Crossing
2025-03-30 00:57:53.682,ENOSWEEM,0.06,Car,3.4,Lane Crossing
2025-03-30 00:57:53.682,@EPOE4ETL,0.01,Car,3.4,Lane Crossing
2025-03-30 00:57:54.650,KHOSZZK,0.89,Car,4.1,Lane Crossing
2025-03-30 00:57:54.650,APO5JEO,0.41,Car,2.9,Lane Crossing
2025-03-30 00:57:55.246,KHDSZZK,0.23,Car,3.9,Lane Crossing
2025-03-30 00:57:55.246,KAPO5JEO,0.19,Car,2.5,Lane Crossing
2025-03-30 00:57:55.719,HOSZ,0.28,Car,4.3,Lane Crossing
2025-03-30 00:57:55.719,CAPOSJEO,0.37,Car,2.5,Lane Crossing
2025-03-30 00:57:56.282,[HO5ZZ,0.20,Car,4.6,Lane Crossing
2025-03-30 00:57:56.282,APOSJEO,0.37,Car,3.0,Lane Crossing
2025-03-30 00:57:56.857,KHOSZK,0.26,Car,4.5,Lane Crossing
2025-03-30 00:57:56.857,APUBZE,0.09,Car,3.1,Lane Crossing
2025-03-30 00:57:57.375,KHOSZZK,0.19,Car,4.8,Lane Crossing
2025-03-30 00:57:57.375,FOSAEG?,0.25,Car,2.9,Lane Crossing
2025-03-30 00:57:57.862,CHOSZZK,0.36,Car,5.1,Lane Crossing
2025-03-30 00:57:57.862,APOS_JEO,0.26,Car,3.0,Lane Crossing
2025-03-30 00:57:59.116,FHOSZZ,0.20,Car,4.5,Lane Crossing
2025-03-30 00:57:59.116,APO5JEO,0.53,Car,2.5,Lane Crossing
2025-03-30 00:58:00.246,[HO5Z@,0.18,Car,4.4,Lane Crossing
